,id1,id2,hashLevenshtein,hashJaccard,foursJaccard,countsSimilarity,countsSimilarityNoZeros,lzjdSimilarity,sizeDiff
79,448001308,613074465,77.27272727272728,57.14285714285714,0.7142857142857143,0.9219283276450512,0.9116570831155253,0.5085714285714286,-294
80,448001308,708266076,0.0,0.0,0.2,0.7806985956067699,0.6722571628232006,0.4084967320261438,-572
81,412904609,428913111,0.0,0.0,1.0,0.7554331190694827,0.7906976744186046,0.4796747967479675,-697
82,412904609,470222013,0.0,0.0,1.0,0.7097692964967246,0.7393617021276595,0.4368421052631579,-941
83,412904609,413538377,0.0,0.0,1.0,0.8049597855227882,0.874251497005988,0.5166666666666667,-414
84,412904609,484313930,0.0,0.0,1.0,0.7806122448979592,0.7952345495160089,0.483695652173913,-566
85,412904609,793545558,0.0,0.0,1.0,0.7026722925457103,0.7453333333333334,0.4444444444444444,-985
86,412904609,575163969,0.0,0.0,1.0,0.899856938483548,0.8022598870056497,0.4756756756756757,-226
87,412904609,561054498,0.0,0.0,1.0,0.7129788450543167,0.7406914893617021,0.4108527131782946,-928
88,412904609,560631023,0.0,0.0,1.0,0.8522361359570662,0.7631935047361299,0.4796747967479675,-225
89,412904609,613074465,0.0,0.0,1.0,0.7151062607696725,0.7385229540918163,0.4255874673629243,-912
90,412904609,708266076,0.0,0.0,0.23076923076923078,0.5800367985280589,0.465742251223491,0.5423728813559322,-1778
91,428913111,470222013,0.0,0.0,1.0,0.9344106463878327,0.9053254437869822,0.5555555555555556,-244
92,428913111,413538377,69.79166666666667,58.82352941176471,1.0,0.9198587340396631,0.8383763837638376,0.4961439588688946,-283
93,428913111,484313930,91.42857142857143,84.84848484848484,1.0,0.9632141925384816,0.9718770438194899,0.6351039260969977,-131
94,428913111,793545558,0.0,0.0,1.0,0.9172154280338665,0.8884934756820878,0.4693069306930693,-288
95,428913111,575163969,0.0,0.0,1.0,0.8038935012882908,0.8913857677902621,0.4851063829787234,-471
96,428913111,561054498,0.0,0.0,1.0,0.933969010727056,0.8970414201183432,0.5050709939148073,-231
97,428913111,560631023,0.0,0.0,1.0,0.7714776632302406,0.8653846153846154,0.421455938697318,-472
98,428913111,613074465,0.0,0.0,1.0,0.9399377841588897,0.9034931912374186,0.49295774647887325,-215
99,428913111,708266076,0.0,0.0,0.23076923076923078,0.7758176412289395,0.5731614859742229,0.5362318840579711,-1081
100,470222013,413538377,0.0,0.0,1.0,0.8585987261146497,0.7552258934592043,0.47341772151898737,-527
101,470222013,484313930,0.0,0.0,1.0,0.9050772626931567,0.8955944477972239,0.576837416481069,-375
102,470222013,793545558,93.26923076923077,86.20689655172413,1.0,0.9773131672597865,0.9702315325248071,0.6229508196721312,-44
103,470222013,575163969,0.0,0.0,1.0,0.7599678886807599,0.8439306358381503,0.42448979591836733,-715
104,470222013,561054498,82.85714285714286,64.70588235294117,1.0,0.9867087181797702,0.9746974697469747,0.5739644970414202,-13
105,470222013,560631023,0.0,0.0,1.0,0.7339400428265525,0.8303571428571428,0.3854748603351955,-716
106,470222013,613074465,94.1747572815534,74.19354838709677,1.0,0.9907302735699751,0.9928453494771602,0.6,-29
107,470222013,708266076,0.0,0.0,0.23076923076923078,0.7880506712043864,0.6348517715112075,0.4578096947935368,-837
108,413538377,484313930,73.62637362637363,65.625,1.0,0.9329577464788732,0.8366111951588502,0.4961439588688946,-152
109,413538377,793545558,0.0,0.0,1.0,0.8536155202821869,0.7694388100067613,0.47341772151898737,-571
110,413538377,575163969,0.0,0.0,1.0,0.7607476635514019,0.7612903225806451,0.3824228028503563,-188
111,413538377,561054498,0.0,0.0,1.0,0.8609406952965235,0.7538772757923129,0.43349753694581283,-514
112,413538377,560631023,0.0,0.0,1.0,0.7217201620442506,0.7288949897048731,0.40240963855421685,-189
113,413538377,613074465,0.0,0.0,1.0,0.8639630390143738,0.7530364372469636,0.45864661654135336,-498
114,413538377,708266076,0.0,0.0,0.23076923076923078,0.7018059638807224,0.44919786096256686,0.4441687344913151,-1364
115,484313930,793545558,0.0,0.0,1.0,0.8852220334870177,0.8723532970356926,0.4936708860759494,-419
116,484313930,575163969,0.0,0.0,1.0,0.8340273646638905,0.9075844486934354,0.5108225108225108,-340
117,484313930,561054498,0.0,0.0,1.0,0.9050196850393701,0.8883524441762221,0.5492341356673961,-362
118,484313930,560631023,0.0,0.0,1.0,0.7938113656649807,0.8669527896995708,0.4780793319415449,-341
119,484313930,613074465,0.0,0.0,1.0,0.9120553359683794,0.8973429951690821,0.5526315789473685,-346
120,484313930,708266076,0.0,0.0,0.23076923076923078,0.7444037444037443,0.5573896353166987,0.5838926174496645,-1212
121,793545558,575163969,0.0,0.0,1.0,0.7410737900026447,0.8238702201622248,0.3767258382642998,-759
122,793545558,561054498,77.14285714285714,58.82352941176471,1.0,0.9694401070711577,0.958103638368247,0.546875,-57
123,793545558,560631023,0.0,0.0,1.0,0.716931216931217,0.814317673378076,0.3626373626373626,-760
124,793545558,613074465,88.3495145631068,67.74193548387096,1.0,0.9679874636221177,0.9630446773303916,0.543859649122807,-73
125,793545558,708266076,0.0,0.0,0.23076923076923078,0.7781736358522408,0.6292541636495294,0.42190305206463197,-793
126,575163969,561054498,55.294117647058826,35.13513513513514,1.0,0.765843179377014,0.8508670520231214,0.4451345755693582,-702
127,575163969,560631023,93.75,91.30434782608695,1.0,0.9533267130089375,0.954225352112676,0.6900726392251816,-1
128,575163969,613074465,54.21686746987952,29.72972972972973,1.0,0.7691477885652643,0.8513591671486408,0.430327868852459,-686
129,575163969,708266076,0.0,0.0,0.23076923076923078,0.659816353301268,0.6116504854368932,0.6778846153846154,-1552
130,561054498,560631023,55.294117647058826,38.88888888888889,1.0,0.7386516250335751,0.8348214285714286,0.3880597014925373,-703
131,561054498,613074465,87.5,74.19354838709677,1.0,0.9886621315192744,0.9807374793615851,0.8418604651162791,-16
132,561054498,708266076,0.0,0.0,0.23076923076923078,0.7896133434420015,0.6341287057122198,0.47232472324723246,-850
133,560631023,613074465,56.626506024096386,33.33333333333333,1.0,0.7413002427839224,0.8341708542713568,0.39065420560747666,-687
134,560631023,708266076,0.0,0.0,0.23076923076923078,0.6534003936146949,0.6328467153284671,0.6244541484716157,-1553
135,613074465,708266076,0.0,0.0,0.23076923076923078,0.7923954372623574,0.6350813743218806,0.46938775510204084,-866
